area,accommodation type,0-4,5-15,16-17,18-20,21-24,25-29,30+
E00041458,communal establishment: Other,0,0,0,0,0,0,0
E00041458,communal establishment: University,0,0,0,0,0,0,0
E00041458,parents,0,46,7,2,1,0,0
E00041459,Does not apply,11,1,0,2,4,8,214
E00041459,Living alone,0,0,0,0,0,0,0
E00041459,Living in another household type,0,0,0,0,0,0,1
E00041459,all student household,0,0,0,0,0,0,0
E00041459,communal establishment: Other,0,0,0,0,0,0,0
E00041459,communal establishment: University,0,0,0,0,0,0,0
E00041459,parents,0,28,4,2,2,0,0
E00041460,Does not apply,15,0,0,5,12,23,293
E00041460,Living alone,0,0,0,0,0,0,0
E00041460,Living in another household type,0,1,0,0,0,0,3
E00041460,all student household,0,0,0,0,0,0,0
E00041460,communal establishment: Other,0,0,0,1,0,0,0
E00041460,communal establishment: University,0,0,0,0,0,0,0
E00041460,parents,0,54,11,5,0,1,0
E00041461,Does not apply,23,0,0,5,16,31,219
E00041461,Living alone,0,0,0,0,0,0,0
E00041461,Living in another household type,0,0,1,0,1,2,1
E00041461,all student household,0,0,0,0,0,0,0
E00041461,communal establishment: Other,0,0,0,0,0,0,0
E00041461,communal establishment: University,0,0,0,0,0,0,0
E00041461,parents,0,66,7,6,2,1,0
E00041462,Does not apply,27,0,0,4,8,15,141
E00041462,Living alone,0,0,0,0,0,0,0
E00041462,Living in another household type,0,0,0,0,0,1,0
E00041462,all student household,0,0,0,0,0,0,0
E00041462,communal establishment: Other,0,0,0,0,0,0,0
E00041462,communal establishment: University,0,0,0,0,0,0,0
E00041462,parents,0,51,8,6,1,0,0
E00041463,Does not apply,14,0,0,7,18,23,137
E00041463,Living alone,0,0,0,0,0,0,1
E00041463,Living in another household type,0,0,0,0,0,0,2
E00041463,all student household,0,0,0,0,0,0,1
E00041463,communal establishment: Other,0,0,0,0,0,0,0
E00041463,communal establishment: University,0,0,0,0,0,0,0
E00041463,parents,0,34,6,1,1,0,0
E00041464,Does not apply,20,0,0,3,16,25,190
E00041464,Living alone,0,0,0,0,0,0,0
E00041464,Living in another household type,0,0,0,1,0,0,1
E00041464,all student household,0,0,0,0,0,0,0
E00041464,communal establishment: Other,0,0,0,0,0,0,0
E00041464,communal establishment: University,0,0,0,0,0,0,0
E00041464,parents,0,46,3,3,0,1,0
E00041465,Does not apply,11,0,1,1,10,8,171
E00041465,Living alone,0,0,0,0,0,0,0
E00041465,Living in another household type,0,3,0,0,0,0,0
E00041465,all student household,0,0,0,0,0,0,0
E00041465,communal establishment: Other,0,0,0,0,0,0,0
E00041465,communal establishment: University,0,0,0,0,0,0,0
E00041465,parents,0,33,11,3,2,0,0
E00041466,Does not apply,19,0,0,8,15,18,222
E00041466,Living alone,0,0,0,1,0,0,0
E00041466,Living in another household type,0,0,0,0,0,0,0
E00041466,all student household,0,0,0,0,0,0,0
E00041466,communal establishment: Other,0,0,0,0,0,0,0
E00041466,communal establishment: University,0,0,0,0,0,0,0
E00041466,parents,0,43,7,2,0,0,0
E00041467,Does not apply,21,0,0,5,13,15,211
E00041467,Living alone,0,0,0,0,0,0,0
E00041467,Living in another household type,0,0,0,0,0,0,1
E00041467,all student household,0,0,0,0,0,0,0
E00041467,communal establishment: Other,0,0,0,0,0,0,0
E00041467,communal establishment: University,0,0,0,0,0,0,0
E00041467,parents,0,27,0,1,1,0,0
E00041468,Does not apply,10,0,0,0,12,25,258
E00041468,Living alone,0,0,0,0,0,0,0
E00041468,Living in another household type,0,0,0,2,4,0,1
E00041468,all student household,0,0,0,0,0,0,1
E00041468,communal establishment: Other,0,0,0,0,0,0,0
E00041468,communal establishment: University,0,0,0,0,0,0,0
E00041468,parents,0,36,5,5,1,0,0
E00041469,Does not apply,3,0,0,2,11,21,85
E00041469,Living alone,0,0,0,0,0,0,1
E00041469,Living in another household type,0,2,1,0,0,0,0
E00041469,all student household,0,0,0,0,0,0,0
E00041469,communal establishment: Other,0,0,0,0,0,0,0
E00041469,communal establishment: University,0,0,0,0,0,0,0
E00041469,parents,0,3,2,0,1,0,0
E00041470,Does not apply,17,0,0,1,15,32,137
E00041470,Living alone,0,0,0,0,0,0,0
E00041470,Living in another household type,0,0,0,0,0,0,0
E00041470,all student household,0,0,0,0,0,0,0
E00041470,communal establishment: Other,0,0,0,0,0,0,0
E00041470,communal establishment: University,0,0,0,0,0,0,0
E00041470,parents,0,25,2,4,0,0,0
E00041471,Does not apply,8,0,1,3,6,10,200
E00041471,Living alone,0,0,0,0,0,0,0
E00041471,Living in another household type,0,0,0,0,0,0,1
E00041471,all student household,0,0,0,0,0,0,0
E00041471,communal establishment: Other,0,0,0,0,0,0,0
E00041471,communal establishment: University,0,0,0,0,0,0,0
E00041471,parents,0,32,3,3,2,0,0
E00041472,Does not apply,22,0,1,4,6,22,193
E00041472,Living alone,0,0,0,0,0,0,0
E00041472,Living in another household type,0,0,0,1,2,0,2
E00041472,all student household,0,0,0,0,0,0,1
E00041472,communal establishment: Other,0,0,0,0,0,0,0
E00041472,communal establishment: University,0,0,0,0,0,0,0
E00041472,parents,0,28,0,2,0,0,0
E00041473,Does not apply,10,1,1,4,10,19,207
E00041473,Living alone,0,0,0,0,0,0,0
E00041473,Living in another household type,0,1,1,0,0,2,4
E00041473,all student household,0,0,0,0,0,0,0
E00041473,communal establishment: Other,0,0,0,0,0,0,0
E00041473,communal establishment: University,0,0,0,0,0,0,0
E00041473,parents,0,35,9,0,0,0,0
E00041474,Does not apply,14,0,0,4,12,20,173
E00041474,Living alone,0,0,0,0,0,0,0
E00041474,Living in another household type,0,0,0,0,0,0,0
E00041474,all student household,0,0,0,0,0,0,0
E00041474,communal establishment: Other,0,0,0,0,0,0,0
E00041474,communal establishment: University,0,0,0,0,0,0,0
E00041474,parents,0,22,1,2,0,0,0
E00041475,Does not apply,9,0,0,3,14,18,198
E00041475,Living alone,0,0,0,0,0,0,1
E00041475,Living in another household type,0,0,0,0,0,0,2
E00041475,all student household,0,0,0,0,0,0,0
E00041475,communal establishment: Other,0,0,0,0,0,0,0
E00041475,communal establishment: University,0,0,0,0,0,0,0
E00041475,parents,0,30,2,2,0,0,0
E00041476,Does not apply,8,1,0,1,6,9,183
E00041476,Living alone,0,0,0,0,0,0,0
E00041476,Living in another household type,0,0,0,0,0,0,1
E00041476,all student household,0,0,0,0,0,0,0
E00041476,communal establishment: Other,0,0,0,0,0,0,0
E00041476,communal establishment: University,0,0,0,0,0,0,0
E00041476,parents,0,29,3,0,0,0,0
E00041477,Does not apply,9,0,0,4,8,14,225
E00041477,Living alone,0,0,0,0,0,0,0
E00041477,Living in another household type,0,2,2,0,0,0,0
E00041477,all student household,0,0,0,0,0,0,0
E00041477,communal establishment: Other,0,0,0,0,0,0,0
E00041477,communal establishment: University,0,0,0,0,0,0,0
E00041477,parents,0,22,4,5,1,0,1
E00041478,Does not apply,5,0,1,2,4,2,208
E00041478,Living alone,0,0,0,0,0,0,0
E00041478,Living in another household type,0,0,0,0,2,0,0
E00041478,all student household,0,0,0,0,0,0,0
E00041478,communal establishment: Other,0,0,0,0,0,0,0
E00041478,communal establishment: University,0,0,0,0,0,0,0
E00041478,parents,0,23,6,3,1,0,0
E00041479,Does not apply,15,0,2,0,8,13,96
E00041479,Living alone,0,0,0,0,0,0,0
E00041479,Living in another household type,0,0,0,0,0,1,0
E00041479,all student household,0,0,0,0,0,0,0
E00041479,communal establishment: Other,0,0,0,0,0,0,0
E00041479,communal establishment: University,0,0,0,0,0,0,0
E00041479,parents,0,37,3,1,1,1,0
E00041480,Does not apply,12,0,1,4,7,16,203
E00041480,Living alone,0,0,0,0,0,0,0
E00041480,Living in another household type,0,0,0,0,0,0,0
E00041480,all student household,0,0,0,0,0,0,0
E00041480,communal establishment: Other,0,0,0,0,0,0,0
E00041480,communal establishment: University,0,0,0,0,0,0,0
E00041480,parents,0,42,6,3,0,0,0
E00041481,Does not apply,6,0,3,1,1,7,188
E00041481,Living alone,0,0,0,0,0,0,0
E00041481,Living in another household type,0,0,0,0,1,0,1
E00041481,all student household,0,0,0,0,0,0,0
E00041481,communal establishment: Other,0,0,0,0,0,0,0
E00041481,communal establishment: University,0,0,0,0,0,0,0
E00041481,parents,0,21,2,3,0,1,0
E00041482,Does not apply,6,0,2,5,8,11,195
E00041482,Living alone,0,0,0,0,0,0,0
E00041482,Living in another household type,0,1,0,0,0,0,0
E00041482,all student household,0,0,0,0,0,0,0
E00041482,communal establishment: Other,0,0,0,0,0,0,0
E00041482,communal establishment: University,0,0,0,0,0,0,0
E00041482,parents,0,39,4,2,1,0,0
E00041483,Does not apply,14,0,1,0,11,12,196
E00041483,Living alone,0,0,0,0,0,0,0
E00041483,Living in another household type,0,0,0,0,0,0,0
E00041483,all student household,0,0,0,0,0,0,0
E00041483,communal establishment: Other,0,0,0,0,0,0,0
E00041483,communal establishment: University,0,0,0,0,0,0,0
E00041483,parents,0,12,4,1,1,0,0
E00041485,Does not apply,8,0,1,2,4,15,202
E00041485,Living alone,0,0,0,0,0,0,0
E00041485,Living in another household type,0,0,1,2,0,0,0
E00041485,all student household,0,0,0,0,0,0,0
E00041485,communal establishment: Other,0,0,0,0,0,0,0
E00041485,communal establishment: University,0,0,0,0,0,0,0
E00041485,parents,0,26,6,2,0,0,0
E00041486,Does not apply,11,0,1,0,6,10,191
E00041486,Living alone,0,0,0,0,0,0,0
E00041486,Living in another household type,0,0,0,0,0,1,1
E00041486,all student household,0,0,0,0,0,0,0
E00041486,communal establishment: Other,0,0,0,0,0,0,0
E00041486,communal establishment: University,0,0,0,0,0,0,0
E00041486,parents,0,31,6,2,3,1,0
E00041487,Does not apply,8,0,1,5,7,12,194
E00041487,Living alone,0,0,0,0,0,0,0
E00041487,Living in another household type,0,1,0,0,0,0,0
E00041487,all student household,0,0,0,0,0,0,1
E00041487,communal establishment: Other,0,0,0,0,0,0,0
E00041487,communal establishment: University,0,0,0,0,0,0,0
E00041487,parents,0,29,3,0,1,0,0
E00041488,Does not apply,3,1,0,3,2,10,170
E00041488,Living alone,0,0,0,0,0,0,0
E00041488,Living in another household type,0,3,1,0,0,0,0
E00041488,all student household,0,0,0,0,0,0,0
E00041488,communal establishment: Other,0,0,0,0,0,0,0
E00041488,communal establishment: University,0,0,0,0,0,0,0
E00041488,parents,0,13,5,0,0,0,0
E00041489,Does not apply,8,0,1,7,16,13,217
E00041489,Living alone,0,0,0,0,0,0,0
E00041489,Living in another household type,0,0,0,0,0,0,1
E00041489,all student household,0,0,0,0,0,0,0
E00041489,communal establishment: Other,0,0,0,0,0,0,0
E00041489,communal establishment: University,0,0,0,0,0,0,0
E00041489,parents,0,35,7,5,4,0,0
E00041490,Does not apply,24,0,1,6,21,18,165
E00041490,Living alone,0,0,0,0,0,0,0
E00041490,Living in another household type,0,5,1,0,0,0,2
E00041490,all student household,0,0,0,0,0,0,0
E00041490,communal establishment: Other,0,0,0,0,0,0,0
E00041490,communal establishment: University,0,0,0,0,0,0,0
E00041490,parents,0,62,6,6,1,0,0
E00041491,Does not apply,11,0,0,4,2,11,207
E00041491,Living alone,0,0,0,0,0,0,0
E00041491,Living in another household type,0,0,0,1,0,0,3
E00041491,all student household,0,0,0,0,0,0,0
E00041491,communal establishment: Other,0,0,0,0,0,0,0
E00041491,communal establishment: University,0,0,0,0,0,0,0
E00041491,parents,0,35,7,4,0,0,0
E00041492,Does not apply,16,1,0,3,11,23,168
E00041492,Living alone,0,0,0,0,0,0,1
E00041492,Living in another household type,0,0,0,0,0,0,2
E00041492,all student household,0,0,0,0,0,0,0
E00041492,communal establishment: Other,0,0,0,0,0,0,0
E00041492,communal establishment: University,0,0,0,0,0,0,0
E00041492,parents,0,59,7,7,0,0,0
E00041493,Does not apply,6,0,0,4,4,4,204
E00041493,Living alone,0,0,0,0,0,0,0
E00041493,Living in another household type,0,0,0,0,0,0,0
E00041493,all student household,0,0,0,0,0,0,0
E00041493,communal establishment: Other,0,0,0,0,0,0,0
E00041493,communal establishment: University,0,0,0,0,0,0,0
E00041493,parents,0,19,6,0,3,0,0
E00041494,Does not apply,14,0,2,4,12,11,181
E00041494,Living alone,0,0,0,0,0,0,0
E00041494,Living in another household type,0,0,0,0,1,0,0
E00041494,all student household,0,0,0,0,0,0,0
E00041494,communal establishment: Other,0,0,0,0,0,0,0
E00041494,communal establishment: University,0,0,0,0,0,0,0
E00041494,parents,0,37,2,1,0,0,0
E00041495,Does not apply,21,0,0,8,8,21,196
E00041495,Living alone,0,0,0,0,0,0,0
E00041495,Living in another household type,0,0,0,0,0,0,0
E00041495,all student household,0,0,0,0,0,0,0
E00041495,communal establishment: Other,0,0,0,0,0,0,0
E00041495,communal establishment: University,0,0,0,0,0,0,0
E00041495,parents,0,49,9,0,0,0,0
E00041496,Does not apply,8,0,0,3,9,13,191
E00041496,Living alone,0,0,0,0,0,0,0
E00041496,Living in another household type,0,0,0,0,0,1,0
E00041496,all student household,0,0,0,0,0,0,0
E00041496,communal establishment: Other,0,0,0,0,0,0,0
E00041496,communal establishment: University,0,0,0,0,0,0,0
E00041496,parents,0,34,5,1,0,0,0
E00041497,Does not apply,6,0,0,1,6,9,173
E00041497,Living alone,0,0,0,0,0,0,1
E00041497,Living in another household type,0,0,0,0,0,0,0
E00041497,all student household,0,0,0,0,2,0,0
E00041497,communal establishment: Other,0,0,0,0,0,0,0
E00041497,communal establishment: University,0,0,0,0,0,0,0
E00041497,parents,0,38,5,4,1,0,0
E00041498,Does not apply,19,0,1,6,14,21,291
E00041498,Living alone,0,0,0,0,0,0,0
E00041498,Living in another household type,0,3,1,0,0,0,0
E00041498,all student household,0,0,0,0,0,0,1
E00041498,communal establishment: Other,0,0,0,0,0,0,0
E00041498,communal establishment: University,0,0,0,0,0,0,0
E00041498,parents,0,55,13,3,0,0,0
E00041499,Does not apply,22,0,0,4,5,9,187
E00041499,Living alone,0,0,0,0,0,0,0
E00041499,Living in another household type,0,0,0,0,0,0,1
E00041499,all student household,0,0,0,0,0,0,0
E00041499,communal establishment: Other,0,2,0,0,0,0,0
E00041499,communal establishment: University,0,0,0,0,0,0,0
E00041499,parents,0,54,6,4,1,1,0
E00041500,Does not apply,20,0,1,0,10,18,152
E00041500,Living alone,0,0,0,0,0,0,0
E00041500,Living in another household type,0,0,1,0,0,0,0
E00041500,all student household,0,0,0,0,0,0,1
E00041500,communal establishment: Other,0,0,0,0,0,0,0
E00041500,communal establishment: University,0,0,0,0,0,0,0
E00041500,parents,0,25,2,4,0,0,0
E00041501,Does not apply,18,0,0,11,12,29,144
E00041501,Living alone,0,0,0,0,0,0,1
E00041501,Living in another household type,0,0,0,2,0,0,0
E00041501,all student household,0,0,0,0,0,0,0
E00041501,communal establishment: Other,0,0,0,0,0,0,0
E00041501,communal establishment: University,0,0,0,0,0,0,0
E00041501,parents,0,19,2,2,0,0,0
E00041502,Does not apply,8,0,0,4,10,12,158
E00041502,Living alone,0,0,0,0,0,0,0
E00041502,Living in another household type,0,0,0,0,0,0,0
E00041502,all student household,0,0,0,0,0,0,0
E00041502,communal establishment: Other,0,0,0,0,0,0,0
E00041502,communal establishment: University,0,0,0,0,0,0,0
E00041502,parents,0,24,5,2,0,3,0
E00041503,Does not apply,19,0,0,2,13,23,119
E00041503,Living alone,0,0,0,0,0,0,0
E00041503,Living in another household type,0,1,0,0,0,0,2
E00041503,all student household,0,0,0,0,0,0,0
E00041503,communal establishment: Other,0,0,0,0,0,0,0
E00041503,communal establishment: University,0,0,0,0,0,0,0
E00041503,parents,0,17,2,1,0,0,0
E00041504,Does not apply,8,0,0,2,6,8,211
E00041504,Living alone,0,0,0,0,0,0,0
E00041504,Living in another household type,0,0,0,0,0,0,0
E00041504,all student household,0,0,0,0,0,0,0
E00041504,communal establishment: Other,0,0,0,0,0,0,0
E00041504,communal establishment: University,0,0,0,0,0,0,0
E00041504,parents,0,33,10,2,1,1,0
E00041505,Does not apply,5,0,0,6,12,12,140
E00041505,Living alone,0,0,0,0,0,0,0
E00041505,Living in another household type,0,0,0,0,0,0,2
E00041505,all student household,0,0,0,0,0,0,2
E00041505,communal establishment: Other,0,0,0,0,0,0,0
E00041505,communal establishment: University,0,0,0,0,0,0,0
E00041505,parents,0,18,2,0,0,0,0
E00041506,Does not apply,17,0,0,1,10,6,235
E00041506,Living alone,0,0,0,0,0,0,0
E00041506,Living in another household type,0,0,0,0,0,0,1
E00041506,all student household,0,0,0,0,0,0,0
E00041506,communal establishment: Other,0,0,0,0,0,0,0
E00041506,communal establishment: University,0,0,0,0,0,0,0
E00041506,parents,0,51,4,2,1,2,0
E00041507,Does not apply,16,0,0,4,22,22,275
E00041507,Living alone,0,0,0,0,0,0,0
E00041507,Living in another household type,0,1,0,0,0,0,2
E00041507,all student household,0,0,0,0,0,0,0
E00041507,communal establishment: Other,0,0,0,0,0,0,0
E00041507,communal establishment: University,0,0,0,0,0,0,0
E00041507,parents,0,34,6,5,1,0,0
E00041508,Does not apply,12,0,0,6,18,12,147
E00041508,Living alone,0,0,0,0,0,0,0
E00041508,Living in another household type,0,0,0,4,1,2,0
E00041508,all student household,0,0,0,0,0,0,0
E00041508,communal establishment: Other,0,0,0,0,0,0,0
E00041508,communal establishment: University,0,0,0,0,0,0,0
E00041508,parents,0,31,7,4,0,0,0
E00041509,Does not apply,4,0,0,3,9,13,169
E00041509,Living alone,0,0,0,0,0,0,1
E00041509,Living in another household type,0,2,0,0,0,0,0
E00041509,all student household,0,0,0,0,0,0,0
E00041509,communal establishment: Other,0,0,0,0,0,0,0
E00041509,communal establishment: University,0,0,0,0,0,0,0
E00041509,parents,0,10,2,4,1,0,0
E00041510,Does not apply,17,0,0,3,7,12,193
E00041510,Living alone,0,0,0,0,0,0,0
E00041510,Living in another household type,0,0,0,0,0,0,2
E00041510,all student household,0,0,0,0,0,0,0
E00041510,communal establishment: Other,0,0,0,0,0,0,0
E00041510,communal establishment: University,0,0,0,0,0,0,0
E00041510,parents,0,41,7,2,1,0,0
E00041511,Does not apply,10,0,1,1,6,16,225
E00041511,Living alone,0,0,0,0,0,0,0
E00041511,Living in another household type,0,0,0,0,0,1,0
E00041511,all student household,0,0,0,0,0,0,0
E00041511,communal establishment: Other,0,0,0,0,0,0,0
E00041511,communal establishment: University,0,0,0,0,0,0,0
E00041511,parents,0,15,5,1,1,0,0
E00041512,Does not apply,9,0,0,2,9,6,277
E00041512,Living alone,0,0,0,0,0,0,0
E00041512,Living in another household type,0,0,0,0,0,0,2
E00041512,all student household,0,0,0,0,0,0,0
E00041512,communal establishment: Other,0,0,0,0,0,0,0
E00041512,communal establishment: University,0,0,0,0,0,0,0
E00041512,parents,0,39,9,7,2,2,0
E00041513,Does not apply,11,0,0,7,10,13,235
E00041513,Living alone,0,0,0,0,1,0,1
E00041513,Living in another household type,0,0,0,0,0,0,1
E00041513,all student household,0,0,0,0,0,0,0
E00041513,communal establishment: Other,0,0,0,0,0,0,0
E00041513,communal establishment: University,0,0,0,0,0,0,0
E00041513,parents,0,38,4,2,0,0,0
E00041514,Does not apply,11,0,0,4,10,17,188
E00041514,Living alone,0,0,0,0,0,0,0
E00041514,Living in another household type,0,0,0,0,0,0,1
E00041514,all student household,0,0,0,0,0,0,0
E00041514,communal establishment: Other,0,0,0,0,0,0,0
E00041514,communal establishment: University,0,0,0,0,0,0,0
E00041514,parents,0,22,4,4,3,1,0
E00041515,Does not apply,16,0,0,10,14,16,158
E00041515,Living alone,0,0,0,0,0,0,0
E00041515,Living in another household type,0,0,1,0,1,0,2
E00041515,all student household,0,0,0,0,3,0,0
E00041515,communal establishment: Other,0,0,0,0,0,0,0
E00041515,communal establishment: University,0,0,0,0,0,0,0
E00041515,parents,0,23,4,6,1,0,0
E00041516,Does not apply,13,0,0,1,6,8,207
E00041516,Living alone,0,0,0,0,0,0,0
E00041516,Living in another household type,0,0,0,0,0,0,2
E00041516,all student household,0,0,0,0,0,0,0
E00041516,communal establishment: Other,0,0,0,0,0,0,0
